episode,game_status,total_reward,turns,agent_stars,agent_cards_left,opponents_alive
9137,eliminated,-2300.0,18,0,4,10
9138,eliminated,-2200.0,123,1,0,2
9139,victory,2000.0,20,3,0,7
9140,eliminated,-2100.0,9,2,0,10
9141,victory,2300.0,15,6,0,10
9142,eliminated,-2200.0,351,1,0,1
9143,victory,2500.0,28,8,0,6
9144,eliminated,-2100.0,32,2,0,3
9145,victory,2200.0,10,5,0,10
9146,victory,2200.0,12,5,0,10
9147,victory,2000.0,87,3,4,0
9148,victory,2200.0,14,5,0,10
9149,victory,2100.0,16,4,0,8
9150,eliminated,-2300.0,7,0,3,10
9151,victory,2000.0,23,3,0,10
9152,victory,2600.0,22,9,0,4
9153,victory,2000.0,18,3,0,8
9154,victory,2000.0,75,3,0,1
9155,victory,2000.0,49,3,0,1
9156,victory,2200.0,87,5,0,3
9157,victory,2500.0,49,8,0,3
9158,victory,2300.0,292,6,0,1
9159,eliminated,-2100.0,56,2,0,4
9160,victory,2500.0,37,8,0,5
9161,eliminated,-2300.0,14,0,2,8
9162,victory,2300.0,17,6,0,7
9163,victory,2200.0,51,5,0,5
9164,victory,2000.0,16,3,0,10
9165,victory,2300.0,35,6,0,7
9166,eliminated,-2300.0,12,0,2,8
9167,victory,2500.0,397,8,0,0
9168,victory,2000.0,37,3,0,4
9169,victory,2300.0,136,6,2,0
9170,victory,2300.0,162,6,3,0
9171,victory,2000.0,11,3,0,10
9172,eliminated,-2100.0,79,2,0,1
9173,victory,2800.0,20,11,0,7
9174,victory,2300.0,21,6,0,6
9175,eliminated,-2300.0,17,0,2,7
9176,eliminated,-2300.0,118,0,0,3
9177,victory,2100.0,12,4,0,8
9178,victory,2100.0,43,4,0,6
9179,eliminated,-2300.0,45,0,2,3
9180,victory,2100.0,58,4,0,4
9181,eliminated,-2100.0,10,2,0,9
9182,victory,2500.0,62,8,0,2
9183,eliminated,-2300.0,11,0,4,9
9184,eliminated,-2200.0,263,1,0,1
9185,victory,2300.0,21,6,0,7
9186,eliminated,-2300.0,18,0,0,10
9187,eliminated,-2200.0,30,1,0,6
9188,victory,2200.0,280,5,0,1
9189,victory,2200.0,20,5,0,6
9190,victory,2100.0,9,4,0,10
9191,victory,2300.0,93,6,0,2
9192,eliminated,-2200.0,10,1,0,9
9193,victory,2400.0,41,7,0,6
9194,victory,2100.0,36,4,0,4
9195,victory,2000.0,31,3,0,5
9196,eliminated,-2300.0,6,0,6,10
9197,victory,2300.0,54,6,0,5
9198,victory,2200.0,26,5,0,5
9199,eliminated,-2000.0,500,3,1,1
9200,victory,2200.0,25,5,0,7
9201,victory,2200.0,21,5,0,8
9202,victory,2100.0,138,4,1,0
9203,victory,2100.0,8,4,0,10
9204,victory,2200.0,58,5,0,7
9205,victory,2100.0,38,4,0,6
9206,eliminated,-2100.0,29,2,0,7
9207,victory,1900.0,256,2,1,0
9208,eliminated,-2300.0,6,0,4,10
9209,victory,2400.0,101,7,3,0
9210,victory,2300.0,32,6,0,10
9211,victory,2000.0,27,3,0,8
9212,eliminated,-2200.0,10,1,0,10
9213,eliminated,-2300.0,5,0,5,10
9214,victory,2100.0,52,4,0,2
9215,victory,2000.0,88,3,0,2
9216,victory,2000.0,23,3,0,8
9217,eliminated,-2300.0,16,0,4,9
9218,eliminated,-2100.0,18,2,0,8
9219,victory,2200.0,38,5,0,5
9220,victory,2100.0,19,4,0,8
9221,victory,2000.0,25,3,0,7
9222,victory,2200.0,9,5,0,10
9223,victory,2500.0,39,8,0,4
9224,victory,2100.0,54,4,0,6
9225,victory,2600.0,26,9,0,7
9226,victory,2500.0,84,8,3,0
9227,victory,2100.0,52,4,0,6
9228,eliminated,-2300.0,20,0,5,10
9229,victory,2600.0,23,9,0,8
9230,victory,2100.0,38,4,0,3
9231,victory,2000.0,20,3,0,10
9232,victory,2000.0,58,3,0,3
9233,victory,2100.0,65,4,0,4
9234,victory,2100.0,12,4,0,10
9235,eliminated,-2100.0,118,2,0,1
9236,eliminated,-2300.0,7,0,5,10
9237,victory,2100.0,10,4,0,10
9238,eliminated,-2300.0,18,0,3,9
9239,victory,2100.0,28,4,0,7
9240,eliminated,-2100.0,30,2,0,6
9241,victory,2200.0,462,5,1,0
9242,victory,2100.0,38,4,0,6
9243,victory,2400.0,33,7,0,7
9244,eliminated,-2300.0,10,0,4,10
9245,victory,2200.0,19,5,0,9
9246,victory,2000.0,210,3,1,0
9247,eliminated,-2300.0,37,0,2,6
9248,eliminated,-2300.0,9,0,3,10
9249,eliminated,-2100.0,12,2,0,9
9250,eliminated,-2300.0,9,0,0,9
9251,victory,2100.0,13,4,0,9
9252,eliminated,-2100.0,14,2,0,8
9253,victory,2200.0,27,5,0,8
9254,victory,2200.0,63,5,0,1
9255,victory,2400.0,27,7,0,8
9256,victory,2500.0,34,8,0,4
9257,victory,2100.0,11,4,0,10
9258,victory,2100.0,38,4,0,6
9259,victory,2100.0,66,4,0,2
9260,victory,2200.0,8,5,0,9
9261,victory,2000.0,24,3,0,7
9262,victory,2100.0,21,4,0,8
9263,eliminated,-2100.0,61,2,0,4
9264,victory,2100.0,245,4,0,0
9265,victory,2000.0,29,3,0,7
9266,eliminated,-2100.0,10,2,0,10
9267,victory,2300.0,32,6,0,6
9268,eliminated,-2100.0,36,2,0,5
9269,victory,2100.0,16,4,0,9
9270,victory,2200.0,11,5,0,8
9271,victory,2000.0,22,3,0,9
9272,eliminated,-2100.0,35,2,0,5
9273,victory,2000.0,29,3,0,8
9274,eliminated,-2300.0,6,0,5,10
9275,eliminated,-2100.0,18,2,0,10
9276,victory,2000.0,11,3,0,10
9277,eliminated,-2100.0,30,2,0,6
9278,victory,2300.0,54,6,0,4
9279,eliminated,-2100.0,84,2,0,2
9280,eliminated,-2100.0,30,2,0,8
9281,victory,2000.0,192,3,1,0
9282,victory,2000.0,129,3,3,0
9283,victory,2100.0,15,4,0,10
9284,eliminated,-2200.0,13,1,0,9
9285,eliminated,-2300.0,7,0,5,9
9286,victory,2400.0,19,7,0,6
9287,victory,2000.0,17,3,0,9
9288,eliminated,-2300.0,7,0,4,8
9289,victory,2100.0,159,4,7,0
9290,victory,2000.0,16,3,0,9
9291,eliminated,-2200.0,52,1,0,4
9292,victory,2200.0,68,5,0,4
9293,victory,2100.0,23,4,0,9
9294,eliminated,-2300.0,16,0,6,10
9295,victory,2000.0,27,3,0,7
9296,eliminated,-2300.0,7,0,4,10
9297,eliminated,-2300.0,18,0,4,10
9298,victory,2300.0,13,6,0,9
9299,victory,2400.0,11,7,0,9
9300,eliminated,-2100.0,27,2,0,7
9301,eliminated,-2100.0,10,2,0,9
9302,victory,2000.0,12,3,0,9
9303,eliminated,-2300.0,73,0,1,2
9304,victory,2000.0,53,3,0,5
9305,eliminated,-2100.0,500,2,3,1
9306,victory,2400.0,12,7,0,9
9307,victory,2400.0,107,7,0,2
9308,victory,2200.0,15,5,0,10
9309,victory,2200.0,71,5,0,4
9310,eliminated,-2100.0,31,2,0,6
9311,eliminated,-2300.0,14,0,0,9
9312,victory,2100.0,29,4,0,4
9313,eliminated,-2300.0,3,0,5,10
9314,eliminated,-2100.0,19,2,0,9
9315,victory,2400.0,16,7,0,8
9316,victory,2100.0,31,4,0,5
9317,victory,2000.0,40,3,0,6
9318,victory,2000.0,29,3,0,7
9319,victory,2200.0,47,5,0,3
9320,eliminated,-2300.0,41,0,4,7
9321,victory,1900.0,422,2,2,0
9322,victory,2200.0,11,5,0,10
9323,victory,2200.0,23,5,0,8
9324,eliminated,-2300.0,11,0,6,10
9325,victory,2000.0,29,3,0,8
9326,eliminated,-2300.0,88,0,5,3
9327,victory,2100.0,11,4,0,9
9328,eliminated,-2100.0,19,2,0,9
9329,victory,2000.0,16,3,0,8
9330,victory,2400.0,40,7,0,5
9331,eliminated,-2300.0,16,0,5,10
9332,victory,2300.0,25,6,0,7
9333,eliminated,-2100.0,64,2,0,5
9334,victory,2200.0,39,5,0,2
9335,eliminated,-2300.0,429,0,0,1
9336,victory,2100.0,388,4,0,1
9337,eliminated,-2300.0,3,0,5,10
9338,victory,2200.0,23,5,0,8
9339,victory,2100.0,25,4,0,6
9340,eliminated,-2100.0,36,2,0,3
9341,eliminated,-2300.0,7,0,5,10
9342,eliminated,-2300.0,5,0,5,10
9343,victory,2500.0,27,8,0,8
9344,eliminated,-2300.0,31,0,1,5
9345,eliminated,-2200.0,346,1,0,0
9346,victory,2200.0,40,5,0,7
9347,victory,2300.0,15,6,0,8
9348,victory,2100.0,34,4,0,6
9349,eliminated,-2100.0,22,2,0,9
9350,victory,2300.0,24,6,0,8
9351,victory,2200.0,23,5,0,7
9352,victory,2100.0,8,4,0,9
9353,victory,2400.0,90,7,0,1
9354,victory,2000.0,230,3,4,0
9355,victory,2000.0,12,3,0,8
9356,eliminated,-2100.0,35,2,0,5
9357,eliminated,-2100.0,15,2,0,9
9358,victory,2000.0,64,3,0,3
9359,eliminated,-2100.0,15,2,0,8
9360,eliminated,-2100.0,23,2,0,9
9361,eliminated,-2200.0,12,1,0,9
9362,victory,2200.0,37,5,0,2
9363,victory,2200.0,44,5,0,5
9364,eliminated,-2200.0,14,1,0,8
9365,victory,2000.0,301,3,0,1
9366,eliminated,-2300.0,23,0,3,8
9367,eliminated,-2300.0,7,0,5,10
9368,victory,2100.0,446,4,0,1
9369,victory,2200.0,13,5,0,10
9370,eliminated,-2300.0,2,0,6,10
9371,victory,2000.0,14,3,0,9
9372,victory,2200.0,13,5,0,8
9373,eliminated,-2100.0,31,2,0,5
9374,victory,2000.0,26,3,0,8
9375,victory,2000.0,8,3,0,9
9376,victory,2200.0,136,5,0,1
9377,victory,2400.0,74,7,0,2
9378,victory,2100.0,22,4,0,7
9379,victory,2100.0,116,4,0,1
9380,eliminated,-2100.0,29,2,0,5
9381,victory,2000.0,8,3,0,10
9382,victory,2100.0,72,4,0,2
9383,victory,2000.0,28,3,0,6
9384,victory,2100.0,34,4,0,7
9385,eliminated,-2100.0,9,2,0,10
9386,victory,2200.0,181,5,0,1
9387,victory,2300.0,20,6,0,9
9388,eliminated,-2300.0,36,0,1,5
9389,victory,2300.0,40,6,0,3
9390,eliminated,-2100.0,14,2,0,6
9391,victory,2000.0,45,3,0,4
9392,eliminated,-2200.0,27,1,0,6
9393,victory,2100.0,67,4,0,3
9394,eliminated,-2100.0,9,2,0,9
9395,victory,2000.0,62,3,0,3
9396,eliminated,-2300.0,12,0,2,9
9397,victory,2200.0,101,5,3,0
9398,victory,2000.0,9,3,0,10
9399,victory,2000.0,27,3,0,7
9400,eliminated,-2300.0,47,0,0,4
9401,victory,2100.0,18,4,0,8
9402,eliminated,-2100.0,17,2,0,8
9403,victory,2200.0,18,5,0,8
9404,eliminated,-2300.0,35,0,4,8
9405,eliminated,-2300.0,29,0,0,6
9406,victory,2100.0,14,4,0,9
9407,victory,2100.0,22,4,0,7
9408,victory,2200.0,17,5,0,8
9409,victory,2000.0,116,3,3,0
9410,eliminated,-2100.0,19,2,0,7
9411,victory,2000.0,8,3,0,9
9412,eliminated,-2100.0,93,2,0,2
9413,victory,2000.0,39,3,0,6
9414,eliminated,-2300.0,12,0,2,10
9415,victory,2100.0,79,4,6,0
9416,victory,2200.0,17,5,0,8
9417,eliminated,-2300.0,2,0,6,10
9418,eliminated,-2100.0,40,2,0,5
9419,eliminated,-2100.0,106,2,0,0
9420,victory,2300.0,36,6,0,7
9421,eliminated,-2200.0,56,1,0,4
9422,eliminated,-2100.0,14,2,0,10
9423,victory,2100.0,44,4,0,4
9424,victory,2000.0,32,3,0,4
9425,eliminated,-2300.0,6,0,5,10
9426,victory,2100.0,135,4,2,0
9427,eliminated,-2300.0,23,0,3,9
9428,victory,2200.0,85,5,0,3
9429,eliminated,-2200.0,22,1,0,7
9430,victory,2100.0,27,4,0,7
9431,victory,2200.0,16,5,0,6
9432,victory,2700.0,78,10,0,2
9433,victory,2100.0,26,4,0,8
9434,eliminated,-2300.0,15,0,6,10
9435,victory,2100.0,36,4,0,4
9436,victory,2100.0,18,4,0,8
9437,victory,2200.0,37,5,0,6
9438,eliminated,-2300.0,17,0,2,9
9439,eliminated,-2300.0,25,0,0,5
9440,victory,2100.0,96,4,2,0
9441,eliminated,-2300.0,8,0,3,9
9442,victory,2000.0,12,3,0,10
9443,eliminated,-2100.0,62,2,0,3
9444,victory,2300.0,53,6,0,3
9445,victory,2400.0,60,7,0,1
9446,victory,2100.0,35,4,0,4
9447,eliminated,-2100.0,12,2,0,9
9448,victory,2100.0,14,4,0,9
9449,victory,2100.0,202,4,1,0
9450,victory,2200.0,13,5,0,9
9451,eliminated,-2300.0,136,0,2,0
9452,eliminated,-2300.0,7,0,5,10
9453,eliminated,-2200.0,13,1,0,8
9454,victory,2000.0,43,3,0,5
9455,victory,2500.0,23,8,0,6
9456,victory,2100.0,289,4,5,0
9457,eliminated,-2100.0,20,2,0,8
9458,eliminated,-2300.0,40,0,6,5
9459,eliminated,-2300.0,21,0,2,7
9460,eliminated,-2100.0,13,2,0,9
9461,eliminated,-2100.0,12,2,0,10
9462,victory,2300.0,21,6,0,8
9463,victory,2100.0,40,4,0,5
9464,victory,2400.0,104,7,0,3
9465,victory,2400.0,190,7,0,0
9466,victory,2100.0,19,4,0,9
9467,victory,2000.0,14,3,0,9
9468,victory,2300.0,23,6,0,7
9469,victory,2000.0,12,3,0,9
9470,victory,2100.0,34,4,0,8
9471,victory,2500.0,18,8,0,8
9472,victory,2400.0,34,7,0,6
9473,eliminated,-2300.0,16,0,5,9
9474,victory,2000.0,28,3,0,7
9475,eliminated,-2300.0,19,0,3,10
9476,eliminated,-2300.0,26,0,3,8
9477,victory,2200.0,72,5,0,2
9478,victory,2100.0,14,4,0,8
9479,victory,2000.0,241,3,0,0
9480,eliminated,-2200.0,13,1,0,10
9481,victory,2300.0,26,6,0,7
9482,victory,2000.0,13,3,0,10
9483,victory,2100.0,29,4,0,7
9484,victory,2000.0,14,3,0,8
9485,victory,2000.0,269,3,0,0
9486,eliminated,-2100.0,11,2,0,8
9487,eliminated,-2100.0,31,2,0,6
9488,eliminated,-2100.0,26,2,0,5
9489,victory,2000.0,121,3,0,2
9490,eliminated,-2100.0,41,2,0,6
9491,victory,2200.0,10,5,0,10
9492,victory,2200.0,9,5,0,10
9493,victory,2000.0,11,3,0,9
9494,eliminated,-2300.0,278,0,1,1
9495,eliminated,-2300.0,6,0,2,10
9496,eliminated,-2100.0,32,2,0,6
9497,victory,2200.0,85,5,0,2
9498,eliminated,-2100.0,24,2,0,7
9499,victory,2400.0,42,7,0,3
9500,victory,2000.0,35,3,0,7
9501,eliminated,-2100.0,21,2,0,9
9502,eliminated,-2300.0,4,0,4,10
9503,eliminated,-2300.0,9,0,4,9
9504,victory,2300.0,91,6,0,2
9505,victory,2100.0,22,4,0,7
9506,victory,2100.0,30,4,0,6
9507,eliminated,-2100.0,278,2,0,1
9508,victory,2100.0,51,4,0,3
9509,eliminated,-2200.0,68,1,0,3
9510,victory,2200.0,24,5,0,4
9511,victory,2300.0,25,6,0,8
9512,victory,2000.0,30,3,0,8
9513,victory,2200.0,22,5,0,7
9514,eliminated,-2100.0,33,2,0,5
9515,victory,2200.0,17,5,0,8
9516,victory,2000.0,31,3,0,6
9517,victory,2300.0,53,6,0,5
9518,eliminated,-2100.0,56,2,0,5
9519,victory,2100.0,284,4,0,1
9520,victory,2400.0,15,7,0,7
9521,eliminated,-2200.0,37,1,0,5
9522,victory,2100.0,17,4,0,9
9523,victory,2100.0,23,4,0,9
9524,victory,2000.0,27,3,0,9
9525,eliminated,-2100.0,18,2,0,9
9526,victory,2100.0,20,4,0,7
9527,victory,2000.0,19,3,0,8
9528,eliminated,-2300.0,6,0,6,10
9529,eliminated,-2100.0,23,2,0,8
9530,eliminated,-2300.0,42,0,2,6
9531,victory,2600.0,51,9,0,4
9532,victory,2200.0,20,5,0,9
9533,victory,2200.0,54,5,0,4
9534,victory,2200.0,94,5,0,1
9535,eliminated,-2300.0,20,0,4,7
9536,victory,2100.0,107,4,0,2
9537,victory,2200.0,16,5,0,8
9538,victory,2100.0,33,4,0,6
9539,victory,2400.0,67,7,0,4
9540,victory,2400.0,205,7,0,1
9541,eliminated,-2300.0,19,0,0,9
9542,eliminated,-2300.0,9,0,5,10
9543,victory,2100.0,8,4,0,9
9544,victory,2300.0,19,6,0,9
9545,victory,2500.0,12,8,0,8
9546,eliminated,-2200.0,289,1,0,0
9547,victory,2200.0,21,5,0,7
9548,victory,2500.0,52,8,0,4
9549,victory,2200.0,22,5,0,9
9550,eliminated,-2300.0,8,0,3,9
9551,eliminated,-2100.0,24,2,0,7
9552,victory,2100.0,158,4,1,0
9553,victory,2100.0,128,4,1,0
9554,victory,2100.0,9,4,0,9
9555,victory,2200.0,59,5,0,1
9556,eliminated,-2300.0,44,0,3,7
9557,victory,2100.0,21,4,0,9
9558,victory,1900.0,101,2,1,0
9559,eliminated,-2300.0,20,0,5,9
9560,eliminated,-2200.0,36,1,0,6
9561,victory,2000.0,48,3,0,3
9562,victory,2000.0,19,3,0,8
9563,victory,2200.0,220,5,0,2
9564,victory,2000.0,46,3,0,6
9565,victory,2000.0,42,3,0,5
9566,eliminated,-2300.0,18,0,4,9
9567,victory,2000.0,9,3,0,9
9568,victory,2400.0,32,7,0,6
9569,victory,2500.0,85,8,0,0
9570,eliminated,-2100.0,163,2,0,0
9571,eliminated,-2300.0,36,0,5,6
9572,victory,2400.0,12,7,0,7
9573,victory,2000.0,51,3,0,5
9574,eliminated,-1700.0,500,6,2,1
9575,victory,2100.0,17,4,0,9
9576,victory,2100.0,14,4,0,9
9577,eliminated,-2300.0,16,0,0,9
9578,victory,2000.0,50,3,0,3
9579,eliminated,-2100.0,18,2,0,10
9580,victory,2100.0,23,4,0,9
9581,victory,2200.0,18,5,0,9
9582,victory,2200.0,38,5,0,4
9583,eliminated,-2300.0,5,0,4,10
9584,victory,2300.0,394,6,0,1
9585,victory,2400.0,21,7,0,8
9586,victory,2700.0,22,10,0,7
9587,victory,2300.0,18,6,0,8
9588,victory,2300.0,39,6,0,5
9589,eliminated,-2200.0,35,1,0,9
9590,victory,2400.0,65,7,0,2
9591,victory,2100.0,26,4,0,7
9592,victory,2300.0,37,6,0,4
9593,victory,2000.0,10,3,0,9
9594,victory,2400.0,110,7,1,0
9595,victory,2100.0,159,4,2,0
9596,victory,2400.0,30,7,0,7
9597,victory,2500.0,26,8,0,8
9598,eliminated,-2100.0,205,2,0,1
9599,eliminated,-2300.0,11,0,0,10
9600,eliminated,-2300.0,8,0,3,10
9601,victory,2200.0,22,5,0,7
9602,eliminated,-2100.0,37,2,0,8
9603,eliminated,-2100.0,63,2,0,4
9604,victory,2200.0,44,5,0,4
9605,eliminated,-2100.0,53,2,0,5
9606,eliminated,-2100.0,22,2,0,7
9607,victory,2400.0,62,7,0,1
9608,victory,2500.0,41,8,0,5
9609,victory,2400.0,11,7,0,8
9610,eliminated,-2100.0,18,2,0,7
9611,victory,2100.0,12,4,0,9
9612,victory,2000.0,37,3,0,6
9613,victory,2000.0,12,3,0,9
9614,eliminated,-2200.0,12,1,0,10
9615,eliminated,-2200.0,88,1,0,2
9616,eliminated,-2300.0,9,0,3,10
9617,eliminated,-2300.0,60,0,0,1
9618,victory,2100.0,33,4,0,6
9619,victory,2000.0,21,3,0,5
9620,eliminated,-2100.0,35,2,0,6
9621,eliminated,-2300.0,23,0,2,6
9622,victory,2300.0,15,6,0,8
9623,eliminated,-2300.0,24,0,2,6
9624,victory,2200.0,17,5,0,9
9625,victory,1800.0,219,1,1,0
9626,victory,2000.0,17,3,0,8
9627,victory,2300.0,36,6,0,5
9628,victory,2100.0,15,4,0,8
9629,victory,2100.0,13,4,0,9
9630,eliminated,-2100.0,30,2,0,6
9631,victory,2000.0,45,3,0,4
9632,eliminated,-2300.0,12,0,3,9
9633,victory,2000.0,24,3,0,7
9634,victory,2200.0,13,5,0,8
9635,victory,2200.0,25,5,0,9
9636,eliminated,-2300.0,4,0,5,10
9637,victory,2400.0,38,7,0,4
9638,eliminated,-2300.0,20,0,1,9
9639,victory,2100.0,52,4,0,3
9640,victory,2300.0,33,6,0,7
9641,eliminated,-2100.0,12,2,0,10
9642,victory,2000.0,13,3,0,10
9643,eliminated,-2200.0,68,1,0,3
9644,eliminated,-2300.0,33,0,0,5
9645,victory,2100.0,10,4,0,10
9646,victory,2200.0,26,5,0,8
9647,victory,2300.0,54,6,0,2
9648,victory,2300.0,45,6,0,6
9649,victory,2300.0,395,6,1,0
9650,victory,2100.0,18,4,0,7
9651,victory,1800.0,132,1,1,0
9652,eliminated,-1600.0,500,7,2,1
9653,eliminated,-2300.0,6,0,6,10
9654,eliminated,-2100.0,75,2,0,1
9655,eliminated,-2300.0,9,0,2,10
9656,eliminated,-2300.0,12,0,5,9
9657,victory,2000.0,42,3,0,4
9658,eliminated,-2300.0,8,0,5,10
9659,victory,2100.0,258,4,2,0
9660,victory,2000.0,19,3,0,7
9661,eliminated,-2300.0,52,0,1,3
9662,eliminated,-2100.0,64,2,0,4
9663,victory,2000.0,12,3,0,10
9664,victory,2200.0,203,5,2,0
9665,victory,2100.0,18,4,0,6
9666,victory,2100.0,17,4,0,7
9667,victory,2300.0,36,6,0,7
9668,victory,2300.0,37,6,0,7
9669,victory,2100.0,104,4,0,3
9670,eliminated,-2100.0,32,2,0,7
9671,victory,2100.0,77,4,0,2
9672,eliminated,-2300.0,167,0,0,0
9673,victory,2000.0,46,3,0,5
9674,victory,2000.0,13,3,0,8
9675,eliminated,-2100.0,19,2,0,8
9676,victory,2000.0,27,3,0,6
9677,victory,2100.0,80,4,0,2
9678,eliminated,-2100.0,42,2,0,6
9679,eliminated,-2100.0,16,2,0,9
9680,victory,2000.0,23,3,0,9
9681,eliminated,-2300.0,12,0,2,10
9682,victory,2300.0,28,6,0,6
9683,eliminated,-2300.0,18,0,1,10
9684,victory,2300.0,28,6,0,5
9685,victory,2000.0,16,3,0,9
9686,victory,2300.0,178,6,0,2
9687,victory,2400.0,177,7,4,0
9688,eliminated,-2100.0,13,2,0,8
9689,eliminated,-2100.0,11,2,0,10
9690,victory,2000.0,47,3,0,4
9691,victory,2000.0,26,3,0,8
9692,victory,2000.0,28,3,0,9
9693,victory,2200.0,14,5,0,9
9694,eliminated,-2200.0,27,1,0,7
9695,victory,2100.0,71,4,0,3
9696,eliminated,-2200.0,202,1,0,1
9697,eliminated,-2100.0,49,2,0,6
9698,victory,2500.0,36,8,0,3
9699,victory,2100.0,17,4,0,8
9700,eliminated,-2200.0,66,1,0,1
9701,eliminated,-2100.0,57,2,0,4
9702,victory,2100.0,13,4,0,7
9703,victory,2200.0,61,5,0,5
9704,eliminated,-2300.0,6,0,4,10
9705,victory,2200.0,12,5,0,9
9706,victory,2300.0,36,6,0,6
9707,eliminated,-2300.0,48,0,0,3
9708,victory,2000.0,10,3,0,10
9709,eliminated,-2300.0,16,0,1,9
9710,victory,2100.0,10,4,0,9
9711,victory,2100.0,16,4,0,10
9712,victory,2500.0,10,8,0,10
9713,victory,2100.0,31,4,0,4
9714,victory,2400.0,34,7,0,3
9715,eliminated,-2300.0,39,0,3,6
9716,eliminated,-2200.0,10,1,0,9
9717,victory,2400.0,22,7,0,7
9718,victory,2000.0,16,3,0,8
9719,eliminated,-2200.0,113,1,0,2
9720,victory,2300.0,31,6,0,6
9721,eliminated,-2100.0,82,2,0,1
9722,eliminated,-2200.0,15,1,0,9
9723,victory,2300.0,32,6,0,8
9724,victory,2000.0,18,3,0,8
9725,victory,2200.0,34,5,0,6
9726,eliminated,-2100.0,29,2,0,7
9727,victory,2400.0,68,7,0,4
9728,victory,2000.0,35,3,0,7
9729,victory,2200.0,50,5,0,3
9730,victory,2300.0,23,6,0,6
9731,victory,2200.0,28,5,0,9
9732,victory,2100.0,120,4,1,0
9733,eliminated,-2300.0,8,0,1,10
9734,victory,2300.0,80,6,0,2
9735,victory,2100.0,64,4,0,3
9736,eliminated,-2100.0,20,2,0,9
9737,victory,2200.0,250,5,2,0
9738,victory,2100.0,29,4,0,7
9739,victory,2000.0,35,3,0,6
9740,eliminated,-2300.0,28,0,5,7
9741,victory,2300.0,68,6,0,4
9742,victory,2300.0,27,6,0,5
9743,victory,1800.0,285,1,3,0
9744,victory,2600.0,25,9,0,6
9745,eliminated,-2300.0,12,0,4,10
9746,victory,2100.0,27,4,0,6
9747,eliminated,-2100.0,18,2,0,10
9748,eliminated,-2100.0,36,2,0,4
9749,victory,2200.0,20,5,0,8
9750,victory,2300.0,14,6,0,8
9751,victory,2200.0,23,5,0,7
9752,victory,2000.0,13,3,0,9
9753,victory,2300.0,21,6,0,8
9754,victory,2400.0,15,7,0,8
9755,victory,2100.0,29,4,0,6
9756,eliminated,-2300.0,2,0,6,10
9757,victory,2500.0,50,8,0,7
9758,victory,2400.0,56,7,0,4
9759,victory,2000.0,15,3,0,9
9760,victory,2000.0,29,3,0,6
9761,eliminated,-2300.0,11,0,4,10
9762,victory,2000.0,52,3,0,3
9763,victory,2000.0,72,3,0,5
9764,victory,2000.0,13,3,0,10
9765,victory,2100.0,10,4,0,9
9766,victory,2100.0,15,4,0,9
9767,victory,2100.0,79,4,0,2
9768,eliminated,-2100.0,57,2,0,4
9769,eliminated,-2100.0,16,2,0,8
9770,victory,2100.0,23,4,0,8
9771,eliminated,-2100.0,25,2,0,6
9772,victory,2500.0,187,8,0,1
9773,eliminated,-2300.0,6,0,2,10
9774,eliminated,-2100.0,250,2,0,0
9775,eliminated,-2300.0,57,0,2,3
9776,eliminated,-2100.0,44,2,0,5
9777,victory,2100.0,64,4,0,2
9778,eliminated,-2300.0,9,0,2,9
9779,eliminated,-2300.0,43,0,1,4
9780,victory,2000.0,20,3,0,8
9781,eliminated,-2300.0,28,0,1,7
9782,eliminated,-2100.0,18,2,0,9
9783,victory,2000.0,24,3,0,8
9784,victory,2100.0,196,4,0,1
9785,victory,2400.0,22,7,0,9
9786,victory,2500.0,14,8,0,8
9787,eliminated,-2100.0,17,2,0,9
9788,victory,2500.0,10,8,0,9
9789,eliminated,-2100.0,500,2,4,1
9790,victory,2000.0,435,3,0,1
9791,eliminated,-2100.0,18,2,0,9
9792,victory,2300.0,62,6,0,4
9793,eliminated,-2000.0,500,3,1,1
9794,eliminated,-2300.0,9,0,2,10
9795,victory,2300.0,40,6,0,7
9796,eliminated,-2100.0,11,2,0,9
9797,eliminated,-2100.0,16,2,0,10
9798,victory,2200.0,20,5,0,8
9799,eliminated,-2300.0,42,0,2,5
9800,victory,2100.0,18,4,0,9
9801,victory,2000.0,10,3,0,10
9802,eliminated,-2100.0,100,2,0,3
9803,eliminated,-2200.0,8,1,0,10
9804,victory,2400.0,17,7,0,8
9805,victory,2300.0,15,6,0,8
9806,eliminated,-2100.0,15,2,0,9
9807,eliminated,-2100.0,315,2,0,0
9808,eliminated,-2300.0,29,0,1,5
9809,eliminated,-2300.0,13,0,1,9
9810,eliminated,-2100.0,19,2,0,8
9811,victory,2100.0,36,4,0,7
9812,eliminated,-2300.0,20,0,2,8
9813,victory,2400.0,10,7,0,8
9814,victory,2100.0,208,4,0,1
9815,eliminated,-2100.0,60,2,0,2
9816,eliminated,-2100.0,29,2,0,5
9817,victory,2000.0,23,3,0,8
9818,victory,2000.0,14,3,0,10
9819,victory,2100.0,45,4,0,3
9820,eliminated,-2300.0,64,0,3,1
9821,eliminated,-2100.0,37,2,0,3
9822,victory,2200.0,19,5,0,9
9823,victory,2000.0,22,3,0,7
9824,victory,2400.0,160,7,3,0
9825,victory,2300.0,22,6,0,8
9826,eliminated,-2100.0,14,2,0,9
9827,eliminated,-2300.0,15,0,5,10
9828,victory,2000.0,11,3,0,8
9829,victory,2000.0,15,3,0,9
9830,eliminated,-2300.0,19,0,3,10
